id,question,language,intent,chapter,verse,verse_range,secondary_verse,relevance,answer,source,license
10343,భక్తి యోగం అంటే ఏమిటి?,Telugu,devotion,9,26,9.26,9.27,high,"భక్తితో నాకు పత్రము, పుష్పము, ఫలము లేదా జలము సమర్పించినా, ఆ నిష్కల్మష భక్తుడు ప్రేమతో అర్పించిన దానిని నేను స్వీకరిస్తాను. — ఆచరణ: ఏ పని చేసినా భగవదర్పణ బుద్ధితో చేయాలి; అనన్య భక్తుల యోగక్షేమాలను భగవంతుడే వహిస్తాడు. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10344,నిరంతరమైన మనశ్శాంతిని ఎలా పొందాలి?,Telugu,peace,2,70,2.70,2.71,high,"అన్ని వైపుల నుండి నిండిన సముద్రంలోకి నీరు ప్రవేశించినట్లు, అన్ని కోరికలు ప్రవేశించే శాంతిని అతను పొందుతాడు; కానీ కోరికలతో నిండిన మనిషి కాదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10345,మనశ్శాంతి గురించి భగవద్గీత ఏమి చెప్తుంది?,Telugu,peace,2,70,2.70,2.71,high,"అన్ని వైపుల నుండి నిండిన సముద్రంలోకి నీరు ప్రవేశించినట్లు, అన్ని కోరికలు ప్రవేశించే శాంతిని అతను పొందుతాడు; కానీ కోరికలతో నిండిన మనిషి కాదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10346,నేను ఎంత ప్రయత్నించినా నెమ్మది దొరకడం లేదు.,Telugu,peace,2,70,2.70,2.71,high,"అన్ని వైపుల నుండి నిండిన సముద్రంలోకి నీరు ప్రవేశించినట్లు, అన్ని కోరికలు ప్రవేశించే శాంతిని అతను పొందుతాడు; కానీ కోరికలతో నిండిన మనిషి కాదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10347,మనసు సమతుల్యత రహస్యం ఏమిటి?,Telugu,peace,2,70,2.70,2.71,high,"అన్ని వైపుల నుండి నిండిన సముద్రంలోకి నీరు ప్రవేశించినట్లు, అన్ని కోరికలు ప్రవేశించే శాంతిని అతను పొందుతాడు; కానీ కోరికలతో నిండిన మనిషి కాదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10348,భగవద్గీత ప్రకారం ఆత్మ అంటే ఏమిటి?,Telugu,soul,2,20,2.20,2.23,high,"ఆత్మకు ఎన్నడూ పుట్టుక లేదు, మరణం లేదు. ఇది ఒకప్పుడు ఉండి మళ్ళీ లేకపోవడం జరగదు. ఇది జన్మరహితము, నిత్యము, శాశ్వతము, పురాతనమైనది. శరీరము నశించినా ఆత్మ నశించదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10349,ఆత్మ శాశ్వతమైనదా?,Telugu,soul,2,20,2.20,2.23,high,"ఆత్మకు ఎన్నడూ పుట్టుక లేదు, మరణం లేదు. ఇది ఒకప్పుడు ఉండి మళ్ళీ లేకపోవడం జరగదు. ఇది జన్మరహితము, నిత్యము, శాశ్వతము, పురాతనమైనది. శరీరము నశించినా ఆత్మ నశించదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10350,మరణం తర్వాత ఆత్మకు ఏమి జరుగుతుంది?,Telugu,soul,2,20,2.20,2.23,high,"ఆత్మకు ఎన్నడూ పుట్టుక లేదు, మరణం లేదు. ఇది ఒకప్పుడు ఉండి మళ్ళీ లేకపోవడం జరగదు. ఇది జన్మరహితము, నిత్యము, శాశ్వతము, పురాతనమైనది. శరీరము నశించినా ఆత్మ నశించదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10351,అత్మ గురించి గీత యొక్క బోధన సరళంగా వివరించండి.,Telugu,soul,2,20,2.20,2.23,high,"ఆత్మకు ఎన్నడూ పుట్టుక లేదు, మరణం లేదు. ఇది ఒకప్పుడు ఉండి మళ్ళీ లేకపోవడం జరగదు. ఇది జన్మరహితము, నిత్యము, శాశ్వతము, పురాతనమైనది. శరీరము నశించినా ఆత్మ నశించదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10352,నా జీవితానికి ఉద్దేశ్యం ఏమిటి?,Telugu,purpose_of_life,3,35,3.35,18.47,high,"లక్షణాలు లేకపోయినా స్వధర్మమే శ్రేయస్కరము, చక్కగా ఆచరించిన పరధర్మం కంటెనూ. స్వధర్మ పాలనలో మరణం కూడా శ్రేయస్కరమే, పరధర్మం భయావహమైనది. — ఆచరణ: సమాజ శ్రేయస్సు కోసం నిస్వార్థంగా కర్మలు ఆచరించాలి; ఇతరులకు ఆదర్శంగా నిలవాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10353,నా జీవితానికి అర్థం లేదని అనిపిస్తోంది.,Telugu,purpose_of_life,3,35,3.35,18.47,high,"లక్షణాలు లేకపోయినా స్వధర్మమే శ్రేయస్కరము, చక్కగా ఆచరించిన పరధర్మం కంటెనూ. స్వధర్మ పాలనలో మరణం కూడా శ్రేయస్కరమే, పరధర్మం భయావహమైనది. — ఆచరణ: సమాజ శ్రేయస్సు కోసం నిస్వార్థంగా కర్మలు ఆచరించాలి; ఇతరులకు ఆదర్శంగా నిలవాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10354,జీవిత లక్ష్యాన్ని ఎలా కనుగొనాలి?,Telugu,purpose_of_life,3,35,3.35,18.47,high,"లక్షణాలు లేకపోయినా స్వధర్మమే శ్రేయస్కరము, చక్కగా ఆచరించిన పరధర్మం కంటెనూ. స్వధర్మ పాలనలో మరణం కూడా శ్రేయస్కరమే, పరధర్మం భయావహమైనది. — ఆచరణ: సమాజ శ్రేయస్సు కోసం నిస్వార్థంగా కర్మలు ఆచరించాలి; ఇతరులకు ఆదర్శంగా నిలవాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10355,భగవద్గీత జీవిత అర్థం గురించి ఏమి చెప్తుంది?,Telugu,purpose_of_life,3,35,3.35,18.47,high,"లక్షణాలు లేకపోయినా స్వధర్మమే శ్రేయస్కరము, చక్కగా ఆచరించిన పరధర్మం కంటెనూ. స్వధర్మ పాలనలో మరణం కూడా శ్రేయస్కరమే, పరధర్మం భయావహమైనది. — ఆచరణ: సమాజ శ్రేయస్సు కోసం నిస్వార్థంగా కర్మలు ఆచరించాలి; ఇతరులకు ఆదర్శంగా నిలవాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10356,"మోక్షం అంటే ఏమిటి, దాన్ని ఎలా పొందాలి?",Telugu,liberation,18,66,18.66,9.28,high,"సర్వ ధర్మాలను పరిత్యజించి, నన్ను ఒక్కడినే శరణు వేడుము. నేను నిన్ను సమస్త పాపాల నుండి విముక్తుడిని చేస్తాను, శోకించకుము. — ఆచరణ: సర్వ ధర్మాలను భగవంతునికి అర్పించి పూర్ణ శరణాగతి చెందాలి; సత్యం, ధర్మం ఉన్నచోటే విజయం ఉంటుంది. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10357,ఈ జన్మలోనే మోక్షం సాధించవచ్చా?,Telugu,liberation,18,66,18.66,9.28,high,"సర్వ ధర్మాలను పరిత్యజించి, నన్ను ఒక్కడినే శరణు వేడుము. నేను నిన్ను సమస్త పాపాల నుండి విముక్తుడిని చేస్తాను, శోకించకుము. — ఆచరణ: సర్వ ధర్మాలను భగవంతునికి అర్పించి పూర్ణ శరణాగతి చెందాలి; సత్యం, ధర్మం ఉన్నచోటే విజయం ఉంటుంది. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10358,భగవద్గీత ఆధ్యాత్మిక విముక్తి గురించి ఏమి చెప్తుంది?,Telugu,liberation,18,66,18.66,9.28,high,"సర్వ ధర్మాలను పరిత్యజించి, నన్ను ఒక్కడినే శరణు వేడుము. నేను నిన్ను సమస్త పాపాల నుండి విముక్తుడిని చేస్తాను, శోకించకుము. — ఆచరణ: సర్వ ధర్మాలను భగవంతునికి అర్పించి పూర్ణ శరణాగతి చెందాలి; సత్యం, ధర్మం ఉన్నచోటే విజయం ఉంటుంది. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10359,జనన మరణ చక్రాన్ని ఎలా ముగించాలి?,Telugu,liberation,18,66,18.66,9.28,high,"సర్వ ధర్మాలను పరిత్యజించి, నన్ను ఒక్కడినే శరణు వేడుము. నేను నిన్ను సమస్త పాపాల నుండి విముక్తుడిని చేస్తాను, శోకించకుము. — ఆచరణ: సర్వ ధర్మాలను భగవంతునికి అర్పించి పూర్ణ శరణాగతి చెందాలి; సత్యం, ధర్మం ఉన్నచోటే విజయం ఉంటుంది. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10360,మరణం గురించి నాకు చాలా భయంగా ఉంది.,Telugu,death,2,19,2.19,2.20,high,"నేనే సంహారకుడిగా భావించేవాడు మరియు చంపబడ్డాడని భావించేవాడు, ఇద్దరికీ తెలియదు. అది చంపబడదు, చంపబడదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10361,భగవద్గీత మరణం గురించి ఏమి చెప్తుంది?,Telugu,death,2,19,2.19,2.20,high,"నేనే సంహారకుడిగా భావించేవాడు మరియు చంపబడ్డాడని భావించేవాడు, ఇద్దరికీ తెలియదు. అది చంపబడదు, చంపబడదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10362,"మరణం చివరా, అంతకంటే ఏదైనా ఉందా?",Telugu,death,2,19,2.19,2.20,high,"నేనే సంహారకుడిగా భావించేవాడు మరియు చంపబడ్డాడని భావించేవాడు, ఇద్దరికీ తెలియదు. అది చంపబడదు, చంపబడదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10363,మరణాన్ని ఎలా ఎదుర్కోవాలి?,Telugu,death,2,19,2.19,2.20,high,"నేనే సంహారకుడిగా భావించేవాడు మరియు చంపబడ్డాడని భావించేవాడు, ఇద్దరికీ తెలియదు. అది చంపబడదు, చంపబడదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10812,నేను విఫలమవుతాను అని భయంగా ఉంది.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10813,ఫలితం చెడ్డగా వస్తుందేమో అని ఆందోళన పడుతున్నాను.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10814,భయం వల్ల ప్రయత్నించడమే మానేశాను.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10815,ఎంత కష్టపడినా సాధించలేనేమో అని అనిపిస్తోంది.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10816,భగవద్గీత వైఫల్యం భయాన్ని ఎలా అధిగమించాలో చెప్తుందా?,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10817,ఫలితాల గురించి ఆలోచించకుండా పనిచేయడం ఎలా?,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10818,అర్జునుడు యుద్ధం ముందు ఎంతటి భయాన్ని అనుభవించాడు?,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10819,కృష్ణుడు ఫలితాల గురించి ఏమి చెప్పాడు?,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10820,నా భయాన్ని జయించడానికి గీత జ్ఞానం సహాయపడుతుందా?,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10821,పరీక్షలో తప్పిపోతానేమో అని రాత్రిపగలూ ఆందోళన పడుతున్నాను.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10822,కర్మ అంటే ఏమిటో సరళంగా వివరించండి.,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10823,నా గత కర్మలు నన్ను ఇప్పుడు ఇబ్బంది పెడుతున్నాయా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10824,కర్మ మార్చుకోవచ్చా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10825,నిష్కామ కర్మ ఆచరించడం ఎలా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10826,గీతలో కర్మ యోగం వివరణ ఇవ్వండి.,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10827,కర్మఫలం నమ్మడం అర్థమా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10828,చెడు కర్మ నుండి విముక్తి ఎలా పొందాలి?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10829,కర్మ మరియు విధి - ఇవి ఒకటేనా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10830,ప్రతి చర్య కర్మ అవుతుందా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10831,మంచి పని చేస్తే మంచి జరుగుతుందా - గీత ఏమంటుంది?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10832,మనశ్శాంతి కోసం గీత ఏమి చెప్తుంది?,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10833,అంతరంగ శాంతి ఎలా సాధించాలి?,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10834,నేను ఎంత ప్రయత్నించినా నెమ్మది కలగడం లేదు.,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10835,"ప్రతి విషయంలో కలత పెడుతున్నది, శాంతి ఎలా?",Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10836,సమభావంతో జీవించడం ఎలా?,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10837,మనసు సదా శాంతిగా ఉండటానికి ఏం చేయాలి?,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10838,"ఇతరుల మాటలు నన్ను disturb చేస్తున్నాయి, ఏం చేయాలి?",Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10839,ఆందోళన లేకుండా జీవించడం సాధ్యమా?,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10840,రోజువారీ జీవితంలో శాంతిని పొందే మార్గం.,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10841,గీత 2వ అధ్యాయంలో శాంతి గురించి ఏమి చెప్పబడింది?,Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10842,ధ్యానం ఎలా మొదలుపెట్టాలో చెప్పండి.,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10843,"మనసు విపరీతంగా పరిగెడుతోంది, ధ్యానం చేయలేకపోతున్నాను.",Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10844,ధ్యానం చేస్తే నిజంగా మనస్సు శాంతిస్తుందా?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10845,రోజూ ఎంత సేపు ధ్యానం చేయాలి?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10846,గీత 6వ అధ్యాయంలో ధ్యానం గురించి ఏమి చెప్పారు?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10847,ధ్యానం సమయంలో మనసు ఏకాగ్రత ఎలా పెంచుకోవాలి?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10848,"ధ్యానంలో నిద్రపోతున్నాను, ఏం చేయాలి?",Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10849,ధ్యానం ప్రారంభకులకు ఉపయోగపడే పద్ధతి.,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10850,ప్రతిరోజు ధ్యానం అవసరమా?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10851,ధ్యానం వల్ల జ్ఞానోదయం కలుగుతుందా?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10852,నా జీవితానికి లక్ష్యం ఏమిటి?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10853,జీవితం అర్థం ఏమిటో తెలియడం లేదు.,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10854,నేను ఏందుకు జన్మించాను?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10855,జీవిత ఉద్దేశ్యం తెలుసుకోవడం ఎలా?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10856,"అన్నీ ఉన్నా తృప్తి లేదు, ఎందుకు?",Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10857,జీవితంలో అర్థం వెతికే మార్గం గీతలో ఉందా?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10858,నా కలలు నెరవేరాయి కానీ శూన్యత అనిపిస్తోంది.,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10859,స్వధర్మం అంటే ఏమిటి?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10860,జీవిత లక్ష్యాన్ని గుర్తించడం ఎలా?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10861,భగవద్గీత జీవిత అర్థం గురించి ఏమి చెప్తుంది?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
