id,question,language,intent,chapter,verse,verse_range,secondary_verse,relevance,answer,source,license
10342,కష్టాల సమయంలో విశ్వాసాన్ని ఎలా నిలబెట్టుకోవాలి?,Telugu,devotion,9,26,9.26,9.27,high,"భక్తితో నాకు పత్రము, పుష్పము, ఫలము లేదా జలము సమర్పించినా, ఆ నిష్కల్మష భక్తుడు ప్రేమతో అర్పించిన దానిని నేను స్వీకరిస్తాను. — ఆచరణ: ఏ పని చేసినా భగవదర్పణ బుద్ధితో చేయాలి; అనన్య భక్తుల యోగక్షేమాలను భగవంతుడే వహిస్తాడు. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10804,What are the obstacles to liberation?,English,liberation,18,66,18.66,9.28,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10851,ధ్యానం వల్ల జ్ఞానోదయం కలుగుతుందా?,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10220,My meditation practice is inconsistent. How do I improve it?,English,meditation,6,10,6.10,6.11,high,"Let the yogi constantly strive to keep the mind steady, remaining in solitude, alone, with the body and mind controlled, and free from hope and greed. — Reflect on the sacred principle of Chapter 6, Verse 10: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10460,What does the Gita say about courage in the face of failure?,English,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10386,Inner peace ki Gita lo ela guidance undi?,Telugu-English,peace,2,70,2.70,2.71,high,"He attains peace into whom all desires enter, just as waters enter the ocean which, filled from all sides, remains unmoved; but not the man who is full of desires. — Reflect on the sacred principle of Chapter 2, Verse 70: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10124,My failure is making me feel like giving up forever.,English,failure,2,47,2.47,2.48,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10481,I have not studied enough and the exam is tomorrow.,English,exam_stress,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10803,What is the quickest path to liberation?,English,liberation,18,66,18.66,9.28,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10281,I cannot handle criticism without feeling hurt.,English,criticism,12,19,12.19,5.20,high,"He to whom censure and praise are equal, who is silent, content with anything, homeless, of a steady mind, and full of devotion; that man is dear to me. — Reflect on the sacred principle of Chapter 12, Verse 19: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10644,I meditate but I am not sure if I am doing it right.,English,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10326,కృష్ణుడు అర్జునుడిని దుఃఖంలో ఎలా ఓదార్చాడు?,Telugu,grief,2,11,2.11,2.19,high,"శ్రీ భగవానుడు పలికెను: శోకించకూడని వారి గురించి నీవు దుఃఖిస్తున్నావు, పండితుల వలె మాట్లాడుతున్నావు. జ్ఞానులు మరణించిన వారి గురించి గాని, జీవించి ఉన్నవారి గురించి గాని శోకించరు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10830,ప్రతి చర్య కర్మ అవుతుందా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10393,What is the price of a Samsung TV?,English,out_of_domain,,,,,none,"I am Geetha GPT, specialised in Bhagavad Gita wisdom. I cannot help with this topic. Please ask me about life, duty, purpose, or Gita teachings.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10399,Book me a flight to Delhi.,English,out_of_domain,,,,,none,"I am Geetha GPT, specialised in Bhagavad Gita wisdom. I cannot help with this topic. Please ask me about life, duty, purpose, or Gita teachings.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10404,What movies are showing tonight?,English,out_of_domain,,,,,none,"I am Geetha GPT, specialised in Bhagavad Gita wisdom. I cannot help with this topic. Please ask me about life, duty, purpose, or Gita teachings.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10526,Can spirituality really reduce stress?,English,general_stress,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10044,The Gita's teaching on anxiety and mental peace.,English,anxiety,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10553,How do I stop catastrophic thinking?,English,anxiety,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10043,My anxiety is out of control and affecting my work.,English,anxiety,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10886,Karma yoga explain cheyyandi.,Telugu-English,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10738,My duty towards my family conflicts with my ambitions.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10806,The Gita's Chapter 18 verse 66 on total surrender.,English,liberation,18,66,18.66,9.28,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10211,The Gita's meaning of non-attachment explained simply.,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10268,The Gita's path to true and lasting peace.,English,peace,2,70,2.70,2.71,high,"He attains peace into whom all desires enter, just as waters enter the ocean which, filled from all sides, remains unmoved; but not the man who is full of desires. — Reflect on the sacred principle of Chapter 2, Verse 70: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10587,I cry often without knowing why.,English,sadness,2,11,2.11,2.20,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10428,I am struggling.,English,needs_clarification,,,,,low,"I want to help you with the wisdom of the Bhagavad Gita. Could you share a little more about what you're going through? For example, are you dealing with stress, a relationship, career confusion, or something else?",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10748,Can duty and happiness coexist?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10067,The grief is unbearable after losing my loved one.,English,grief,2,11,2.11,2.19,high,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead."" — Reflect on the sacred principle of Chapter 2, Verse 11: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10578,My anger is disproportionate to the situation.,English,anger_control,2,62,2.62,2.63,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10505,Gita's teaching for students under exam pressure.,English,exam_stress,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10613,Does karma mean everything is pre-destined?,English,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10121,How do I recover after a major failure?,English,failure,2,47,2.47,2.48,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10905,Inspiration kosam Gita lo em undi?,Telugu-English,motivation,2,47,2.47,3.8,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10349,ఆత్మ శాశ్వతమైనదా?,Telugu,soul,2,20,2.20,2.23,high,"ఆత్మకు ఎన్నడూ పుట్టుక లేదు, మరణం లేదు. ఇది ఒకప్పుడు ఉండి మళ్ళీ లేకపోవడం జరగదు. ఇది జన్మరహితము, నిత్యము, శాశ్వతము, పురాతనమైనది. శరీరము నశించినా ఆత్మ నశించదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10648,Can meditation help with anxiety and stress?,English,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10297,I am deeply uncertain about my future.,English,uncertainty,18,66,18.66,4.34,high,"Abandon all duties and take refuge in Me alone; I will liberate you from all sins; do not grieve. — Reflect on the sacred principle of Chapter 18, Verse 66: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10766,I want to understand the nature of reality through the Gita.,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10811,How does selfless service lead to liberation?,English,liberation,18,66,18.66,9.28,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10436,I'm not okay.,English,needs_clarification,,,,,low,"I want to help you with the wisdom of the Bhagavad Gita. Could you share a little more about what you're going through? For example, are you dealing with stress, a relationship, career confusion, or something else?",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10244,What is the relationship between the body and the soul?,English,soul,2,20,2.20,2.23,high,"It is not born, nor does it ever die; after having been, it again does not cease to be; unborn, eternal, changeless, and ancient, it is not killed when the body is killed. — Reflect on the sacred principle of Chapter 2, Verse 20: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10058,A deep sadness is following me everywhere.,English,sadness,2,11,2.11,2.20,high,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead."" — Reflect on the sacred principle of Chapter 2, Verse 11: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10242,What is the soul according to the Bhagavad Gita?,English,soul,2,20,2.20,2.23,high,"It is not born, nor does it ever die; after having been, it again does not cease to be; unborn, eternal, changeless, and ancient, it is not killed when the body is killed. — Reflect on the sacred principle of Chapter 2, Verse 20: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10571,My anger comes from deep frustration.,English,anger_control,2,62,2.62,2.63,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10075,How did Krishna console Arjuna in grief?,English,grief,2,11,2.11,2.19,high,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead."" — Reflect on the sacred principle of Chapter 2, Verse 11: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10544,I over-think everything to the point of exhaustion.,English,anxiety,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10312,ప్రతి పని భారంగా అనిపిస్తోంది.,Telugu,general_stress,2,14,2.14,2.15,high,"ఓ కుంతీ పుత్రా! ఇంద్రియ విషయాల సంపర్కం శీతోష్ణాలను, సుఖదుఃఖాలను ఇస్తుంది. అవి వచ్చేవి, పోయేవి, అశాశ్వతమైనవి. వాటిని ఓర్పుతో సహించు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10135,I lack discipline and self-control.,English,discipline,6,16,6.16,6.17,high,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna. — Reflect on the sacred principle of Chapter 6, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10814,భయం వల్ల ప్రయత్నించడమే మానేశాను.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10612,I want to understand karma deeply.,English,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10906,"Lazy ga feel avutunna, ela change cheyyali?",Telugu-English,motivation,2,47,2.47,3.8,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10842,ధ్యానం ఎలా మొదలుపెట్టాలో చెప్పండి.,Telugu,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10393,What is the price of a Samsung TV?,English,out_of_domain,,,,,none,"I am Geetha GPT, specialised in Bhagavad Gita wisdom. I cannot help with this topic. Please ask me about life, duty, purpose, or Gita teachings.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10426,It's too much.,English,needs_clarification,,,,,low,"I want to help you with the wisdom of the Bhagavad Gita. Could you share a little more about what you're going through? For example, are you dealing with stress, a relationship, career confusion, or something else?",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10602,I don't want to get out of bed.,English,sadness,2,11,2.11,2.20,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10512,My stress levels are dangerously high.,English,general_stress,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10226,I feel disconnected from God. What can I do?,English,devotion,9,26,9.26,9.27,high,"Whoever offers Me with devotion a leaf, a flower, a fruit, or a little water, that, so offered devotedly by the pure-minded, I accept. — Reflect on the sacred principle of Chapter 9, Verse 26: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10169,The Gita's teaching on non-attachment.,English,attachment,2,62,2.62,2.63,high,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises. — Reflect on the sacred principle of Chapter 2, Verse 62: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10442,I freeze whenever I think about failing.,English,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10609,I feel unloved and unwanted.,English,sadness,2,11,2.11,2.20,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10065,I wake up every day feeling heavy and sad.,English,sadness,2,11,2.11,2.20,high,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead."" — Reflect on the sacred principle of Chapter 2, Verse 11: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10542,I have a sinking feeling in my stomach all the time.,English,anxiety,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10232,I feel empty despite having everything I wanted.,English,purpose_of_life,3,35,3.35,18.47,high,"Better is one's own duty, though devoid of merit, than the duty of another well discharged. Better is death in one's own duty; the duty of another is fraught with fear. — Reflect on the sacred principle of Chapter 3, Verse 35: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10111,The Gita's wisdom on clear decision making.,English,decision_making,16,18,16.18,2.41,high,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others. — Reflect on the sacred principle of Chapter 16, Verse 18: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10488,I keep checking my phone instead of studying.,English,exam_stress,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10201,What is karma and how does it work?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10403,Play a song.,English,out_of_domain,,,,,none,"I am Geetha GPT, specialised in Bhagavad Gita wisdom. I cannot help with this topic. Please ask me about life, duty, purpose, or Gita teachings.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10824,కర్మ మార్చుకోవచ్చా?,Telugu,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10879,Stress tho life enjoy cheyyadam maripoyindi.,Telugu-English,general_stress,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10406,How do I make pizza?,English,out_of_domain,,,,,none,"I am Geetha GPT, specialised in Bhagavad Gita wisdom. I cannot help with this topic. Please ask me about life, duty, purpose, or Gita teachings.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10420,Things are not going well.,English,needs_clarification,,,,,low,"I want to help you with the wisdom of the Bhagavad Gita. Could you share a little more about what you're going through? For example, are you dealing with stress, a relationship, career confusion, or something else?",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10855,జీవిత ఉద్దేశ్యం తెలుసుకోవడం ఎలా?,Telugu,purpose_of_life,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10532,I need a way to decompress.,English,general_stress,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10009,I am paralysed by the fear that I might not succeed.,English,fear_of_failure,2,47,2.47,2.48,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10289,I keep getting rejected and I feel worthless.,English,rejection,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10897,"Small things ki kuda chala kopam vasthundi, ela marichukali?",Telugu-English,anger_control,2,62,2.62,2.63,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10098,I feel like I am wasting my potential in my current job.,English,career_confusion,3,35,3.35,18.47,high,"Better is one's own duty, though devoid of merit, than the duty of another well discharged. Better is death in one's own duty; the duty of another is fraught with fear. — Reflect on the sacred principle of Chapter 3, Verse 35: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10591,I lost interest in everything I used to love.,English,sadness,2,11,2.11,2.20,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10361,భగవద్గీత మరణం గురించి ఏమి చెప్తుంది?,Telugu,death,2,19,2.19,2.20,high,"నేనే సంహారకుడిగా భావించేవాడు మరియు చంపబడ్డాడని భావించేవాడు, ఇద్దరికీ తెలియదు. అది చంపబడదు, చంపబడదు. — ఆచరణ: ఫలాపేక్ష లేకుండా కర్తవ్యాన్ని నిర్వహించాలి; సుఖదుఃఖాలలో సమత్వాన్ని పాటించాలి. ప్రతి పనిని సత్సంకల్పంతో, భగవదర్పణ భావంతో ఆచరించండి.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10465,I lose motivation whenever I imagine failing.,English,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10556,I need help managing chronic anxiety with Gita wisdom.,English,anxiety,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10142,The teaching of the Gita on regular practice and self-regulation.,English,discipline,6,16,6.16,6.17,high,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna. — Reflect on the sacred principle of Chapter 6, Verse 16: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10645,How long should I meditate each day?,English,meditation,6,10,6.10,6.11,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10186,My pride prevents me from admitting mistakes.,English,ego,3,27,3.27,16.18,high,"All actions are wrought in all cases by the qualities of Nature alone. He whose mind is deluded by egoism thinks, ""I am the doer."" — Reflect on the sacred principle of Chapter 3, Verse 27: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10080,I feel empty after my relationship ended.,English,heartbreak,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10884,Karma maarustaama - ela?,Telugu-English,karma,3,9,3.9,4.18,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10835,"ప్రతి విషయంలో కలత పెడుతున్నది, శాంతి ఎలా?",Telugu,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10467,What is the Gita's antidote to fear of failure?,English,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10014,My exams are coming and I cannot concentrate at all.,English,exam_stress,2,47,2.47,2.48,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10287,The rejection I experienced has shattered my confidence.,English,rejection,2,14,2.14,2.15,high,"The contact of the senses with the objects, O son of Kunti, which causes heat and cold, pleasure and pain, has a beginning and an end; they are impermanent; endure them bravely, O Arjuna. — Reflect on the sacred principle of Chapter 2, Verse 14: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10123,What does the Gita say about recovering from failure?,English,failure,2,47,2.47,2.48,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10233,What is the ultimate goal of human life according to the Gita?,English,purpose_of_life,3,35,3.35,18.47,high,"Better is one's own duty, though devoid of merit, than the duty of another well discharged. Better is death in one's own duty; the duty of another is fraught with fear. — Reflect on the sacred principle of Chapter 3, Verse 35: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10815,ఎంత కష్టపడినా సాధించలేనేమో అని అనిపిస్తోంది.,Telugu,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10279,The Gita's ideal of servant leadership.,English,leadership,3,21,3.21,4.7,high,"Whatever a great man does, others also do; whatever he establishes as the standard, the world follows. — Reflect on the sacred principle of Chapter 3, Verse 21: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10160,How do I strengthen my willpower?,English,self_control,6,5,6.5,2.60,high,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy. — Reflect on the sacred principle of Chapter 6, Verse 5: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10545,I catastrophise everything.,English,anxiety,2,14,2.14,2.15,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10190,What is my duty in life?,English,duty,3,35,3.35,18.47,high,"Better is one's own duty, though devoid of merit, than the duty of another well discharged. Better is death in one's own duty; the duty of another is fraught with fear. — Reflect on the sacred principle of Chapter 3, Verse 35: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10151,How do I tame a restless mind?,English,mind_control,6,5,6.5,6.6,high,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy. — Reflect on the sacred principle of Chapter 6, Verse 5: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10293,How does the Gita help with loneliness?,English,loneliness,6,7,6.7,9.26,high,"The Supreme Self of him who is self-controlled and peaceful remains balanced in cold and heat, pleasure and pain, as well as in honor and dishonor. — Reflect on the sacred principle of Chapter 6, Verse 7: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10734,I resent my duties and responsibilities.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10161,What does the Gita say about self-mastery?,English,self_control,6,5,6.5,2.60,high,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy. — Reflect on the sacred principle of Chapter 6, Verse 5: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10867,Gita em cheptundi failure bayam gurinchi?,Telugu-English,fear_of_failure,2,47,2.47,2.48,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10737,I feel trapped by my obligations.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10378,"Emi cheyyalanipinchatledu, motivation ledu.",Telugu-English,motivation,2,47,2.47,3.8,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10283,How does the Gita teach us to handle praise and blame equally?,English,criticism,12,19,12.19,5.20,high,"He to whom censure and praise are equal, who is silent, content with anything, homeless, of a steady mind, and full of devotion; that man is dear to me. — Reflect on the sacred principle of Chapter 12, Verse 19: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10765,The link between knowledge and liberation.,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10062,What does Krishna say about overcoming sadness?,English,sadness,2,11,2.11,2.20,high,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead."" — Reflect on the sacred principle of Chapter 2, Verse 11: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
